,B_mag_0_0,G_mag_0_0,H_mag_0_0,J_mag_0_0,K_mag_0_0,Kepler_mag_0_0,Teff_0_0,V_mag_0_0,W1_mag_0_0,W2_mag_0_0,W3_mag_0_0,age_0_0,g_mag_0_0,i_mag_0_0,logL_0_0,logg_0_0,mass_0_0,r_mag_0_0,radius_0_0,z_mag_0_0,age_0,feh_0,distance_0,AV_0,B_mag,G_mag,H_mag,J_mag,K_mag,Kepler_mag,V_mag,W1_mag,W2_mag,W3_mag,g_mag,i_mag,r_mag,z_mag,lnprob
5754,16.0672058048,14.2711328012,11.7742093606,12.3801518131,11.6134032614,14.3097559702,4698.32798527,14.8633472853,11.4815391401,11.4457200791,11.5972740114,10.0948605149,15.5341940764,13.9335621602,-0.99713100554,4.7881437942,0.512953215587,14.4336417598,0.478829672674,13.612879103,10.0948605149,-1.67130418938,179.613986616,0.99802421322,16.0672058048,14.2711328012,11.7742093606,12.3801518131,11.6134032614,14.3097559702,14.8633472853,11.4815391401,11.4457200791,11.5972740114,15.5341940764,13.9335621602,14.4336417598,13.612879103,-159.529815889
5755,16.0671373566,14.2682578407,11.7663051424,12.3748322665,11.6058858511,14.3067262279,4694.10553737,14.8612541465,11.4749484252,11.4402242205,11.591111028,10.0242290494,15.533266745,13.9300423134,-0.998895029773,4.79042026843,0.514948471855,14.4303401115,0.478504280152,13.6090954614,10.0242290494,-1.64940087585,178.958389393,0.997119503223,16.0671373566,14.2682578407,11.7663051424,12.3748322665,11.6058858511,14.3067262279,14.8612541465,11.4749484252,11.4402242205,11.591111028,15.533266745,13.9300423134,14.4303401115,13.6090954614,-158.866096063
5756,16.0671373566,14.2682578407,11.7663051424,12.3748322665,11.6058858511,14.3067262279,4694.10553737,14.8612541465,11.4749484252,11.4402242205,11.591111028,10.0242290494,15.533266745,13.9300423134,-0.998895029773,4.79042026843,0.514948471855,14.4303401115,0.478504280152,13.6090954614,10.0242290494,-1.64940087585,178.958389393,0.997119503223,16.0671373566,14.2682578407,11.7663051424,12.3748322665,11.6058858511,14.3067262279,14.8612541465,11.4749484252,11.4402242205,11.591111028,15.533266745,13.9300423134,14.4303401115,13.6090954614,-158.866096063
5757,16.0706209675,14.2669029238,11.7706020022,12.3704757739,11.6054099965,14.3053944297,4679.76839621,14.8619640974,11.467038478,11.4256579318,11.5748875655,10.1265382186,15.5367099423,13.9251927958,-1.01990578155,4.79604955024,0.504551777163,14.4303790453,0.470589431102,13.601773186,10.1265382186,-1.75996727516,174.611100256,0.994013888364,16.0706209675,14.2669029238,11.7706020022,12.3704757739,11.6054099965,14.3053944297,14.8619640974,11.467038478,11.4256579318,11.5748875655,15.5367099423,13.9251927958,14.4303790453,13.601773186,-159.592405161
5758,16.0714565246,14.2661567982,11.7762441171,12.3696008513,11.6084440038,14.3055008914,4681.35225786,14.863535563,11.4657026153,11.4196699605,11.5694979171,10.0812551002,15.5389172816,13.923561482,-1.03227461407,4.8077754875,0.504465654058,14.4316054215,0.46423954514,13.5983403892,10.0812551002,-1.88093834247,171.794265048,0.99955447111,16.0714565246,14.2661567982,11.7762441171,12.3696008513,11.6084440038,14.3055008914,14.863535563,11.4657026153,11.4196699605,11.5694979171,15.5389172816,13.923561482,14.4316054215,13.5983403892,-159.333851348
5759,16.0667254519,14.2677034556,11.7574042593,12.3730083267,11.5996956431,14.3058874858,4695.59194479,14.8597309962,11.4734063339,11.4434543289,11.5944928238,10.0355821738,15.531413814,13.9304844537,-0.986722087398,4.7823180558,0.520265816827,14.4285444467,0.485475918899,13.6107172825,10.0355821738,-1.54675178142,181.407846347,0.99755798753,16.0667254519,14.2677034556,11.7574042593,12.3730083267,11.5996956431,14.3058874858,14.8597309962,11.4734063339,11.4434543289,11.5944928238,15.531413814,13.9304844537,14.4285444467,13.6107172825,-159.21024361
5760,16.0622154073,14.2630515186,11.7652269071,12.3695968761,11.6027800147,14.3010533208,4686.146414,14.8557168108,11.4685652574,11.4309459328,11.580175304,10.0535420645,15.5284870082,13.9232519266,-1.00944420064,4.79333351331,0.511981530336,14.4250851659,0.475526215802,13.6018535401,10.0535420645,-1.71087545961,176.640579877,0.991252209394,16.0622154073,14.2630515186,11.7652269071,12.3695968761,11.6027800147,14.3010533208,14.8557168108,11.4685652574,11.4309459328,11.580175304,15.5284870082,13.9232519266,14.4250851659,13.6018535401,-159.342316717
5761,16.0748905924,14.2689026107,11.7665884207,12.3706094699,11.6028505959,14.3077320466,4682.95047751,14.8647599258,11.4670602298,11.4282988851,11.5790614223,10.0418327508,15.5398777582,13.927743178,-1.01535720801,4.79807030264,0.511489552752,14.4323839495,0.472712739603,13.6044074588,10.0418327508,-1.73609912882,175.422053341,0.999625489404,16.0748905924,14.2689026107,11.7665884207,12.3706094699,11.6028505959,14.3077320466,14.8647599258,11.4670602298,11.4282988851,11.5790614223,15.5398777582,13.927743178,14.4323839495,13.6044074588,-158.605064416
5762,16.0748905924,14.2689026107,11.7665884207,12.3706094699,11.6028505959,14.3077320466,4682.95047751,14.8647599258,11.4670602298,11.4282988851,11.5790614223,10.0418327508,15.5398777582,13.927743178,-1.01535720801,4.79807030264,0.511489552752,14.4323839495,0.472712739603,13.6044074588,10.0418327508,-1.73609912882,175.422053341,0.999625489404,16.0748905924,14.2689026107,11.7665884207,12.3706094699,11.6028505959,14.3077320466,14.8647599258,11.4670602298,11.4282988851,11.5790614223,15.5398777582,13.927743178,14.4323839495,13.6044074588,-158.605064416
5763,16.0666335064,14.2661696569,11.7664368517,12.3715913592,11.6039729966,14.3040778857,4683.66717408,14.8592538641,11.4698678667,11.4324126693,11.5811779797,10.0985041402,15.5326484117,13.9259859433,-1.01006484986,4.79262384944,0.508529734174,14.4280690639,0.47430786398,13.6043411392,10.0985041402,-1.70483999241,176.752529375,0.990361805141,16.0666335064,14.2661696569,11.7664368517,12.3715913592,11.6039729966,14.3040778857,14.8592538641,11.4698678667,11.4324126693,11.5811779797,15.5326484117,13.9259859433,14.4280690639,13.6043411392,-158.972740072
5764,16.0666335064,14.2661696569,11.7664368517,12.3715913592,11.6039729966,14.3040778857,4683.66717408,14.8592538641,11.4698678667,11.4324126693,11.5811779797,10.0985041402,15.5326484117,13.9259859433,-1.01006484986,4.79262384944,0.508529734174,14.4280690639,0.47430786398,13.6043411392,10.0985041402,-1.70483999241,176.752529375,0.990361805141,16.0666335064,14.2661696569,11.7664368517,12.3715913592,11.6039729966,14.3040778857,14.8592538641,11.4698678667,11.4324126693,11.5811779797,15.5326484117,13.9259859433,14.4280690639,13.6043411392,-158.972740072
5765,16.0646839187,14.2674435388,11.7594193074,12.3743333461,11.6019392755,14.3058355876,4700.15867064,14.8591325876,11.4758214923,11.4458225418,11.5976164431,10.0219986128,15.5299220341,13.9309913534,-0.984087020868,4.78196419028,0.520850822431,14.4285497376,0.485946721216,13.6114895701,10.0219986128,-1.54947820069,181.909659951,0.999391232991,16.0646839187,14.2674435388,11.7594193074,12.3743333461,11.6019392755,14.3058355876,14.8591325876,11.4758214923,11.4458225418,11.5976164431,15.5299220341,13.9309913534,14.4285497376,13.6114895701,-159.155011162
5766,16.055378751,14.2634648103,11.7683061588,12.3753061338,11.6086256546,14.3015546047,4700.54812799,14.8534979945,11.4783051296,11.443855412,11.594611642,10.0827308216,15.5228122475,13.9268343521,-0.992829348898,4.7858632024,0.516463399292,14.4249187181,0.481728396745,13.6075639612,10.0827308216,-1.64438433908,180.180701224,0.993245633721,16.055378751,14.2634648103,11.7683061588,12.3753061338,11.6086256546,14.3015546047,14.8534979945,11.4783051296,11.443855412,11.594611642,15.5228122475,13.9268343521,14.4249187181,13.6075639612,-159.461105174
5767,16.060616407,14.2634188855,11.7654264405,12.3709699023,11.6035563971,14.3007795961,4683.51544219,14.8547369048,11.4702124782,11.433403944,11.5810093072,10.1308836778,15.5270998099,13.9237264131,-1.0066972065,4.78789662548,0.508912177941,14.4244181251,0.477075575824,13.6030778983,10.1308836778,-1.68551046195,177.5136288,0.98483321504,16.060616407,14.2634188855,11.7654264405,12.3709699023,11.6035563971,14.3007795961,14.8547369048,11.4702124782,11.433403944,11.5810093072,15.5270998099,13.9237264131,14.4244181251,13.6030778983,-159.647527803
5768,16.07431103,14.2664499745,11.7400254689,12.3635114627,11.5832380545,14.3041771676,4681.15833823,14.8607385767,11.4595017331,11.4327896096,11.5819593535,10.0666895927,15.536193365,13.9271202457,-0.98549699677,4.77524990746,0.523063501832,14.4261711889,0.490756803411,13.6062906501,10.0666895927,-1.49294583542,181.364583465,0.995409904008,16.07431103,14.2664499745,11.7400254689,12.3635114627,11.5832380545,14.3041771676,14.8607385767,11.4595017331,11.4327896096,11.5819593535,15.536193365,13.9271202457,14.4261711889,13.6062906501,-159.422202821
5769,16.070537979,14.2663923535,11.743362448,12.3661739496,11.5868289971,14.3034134643,4680.03356496,14.8587243834,11.463224615,11.4364968144,11.5839977662,10.0805655431,15.5331694745,13.9273441907,-0.985873730791,4.77460937042,0.518814452034,14.4250983784,0.48912000026,13.6075477622,10.0805655431,-1.49929521556,181.68591591,0.987910971725,16.070537979,14.2663923535,11.743362448,12.3661739496,11.5868289971,14.3034134643,14.8587243834,11.463224615,11.4364968144,11.5839977662,15.5331694745,13.9273441907,14.4250983784,13.6075477622,-159.421716972
5770,16.0848147424,14.2696083817,11.7474877655,12.3625113417,11.5858917962,14.3079434234,4669.8985641,14.8677780379,11.4546725901,11.4210186434,11.5699139032,10.0368635447,15.5466207335,13.9267882895,-1.01076796881,4.79128201293,0.513883778334,14.4315448938,0.477535345476,13.602724685,10.0368635447,-1.61590308184,176.154210305,0.997782601907,16.0848147424,14.2696083817,11.7474877655,12.3625113417,11.5858917962,14.3079434234,14.8677780379,11.4546725901,11.4210186434,11.5699139032,15.5466207335,13.9267882895,14.4315448938,13.602724685,-159.649665247
5771,16.0684160687,14.2636562279,11.7553382367,12.3652528279,11.5939149982,14.3016638533,4680.75482318,14.8580641033,11.4619643283,11.4269036007,11.5758406253,10.0430338616,15.5329059162,13.9230569234,-1.00795357134,4.79261957111,0.514403863032,14.4252654707,0.47704176077,13.6010349183,10.0430338616,-1.65325901982,176.742888807,0.992984611839,16.0684160687,14.2636562279,11.7553382367,12.3652528279,11.5939149982,14.3016638533,14.8580641033,11.4619643283,11.4269036007,11.5758406253,15.5329059162,13.9230569234,14.4252654707,13.6010349183,-159.364402693
5772,16.0716844049,14.2677178706,11.7727162025,12.3713191561,11.6070711468,14.3065005714,4681.25027901,14.8633530022,11.4679186,11.4256612963,11.5753687999,10.1116322502,15.5381099063,13.925974475,-1.02120015442,4.79764865464,0.501240892459,14.431736344,0.468180147556,13.6021743181,10.1116322502,-1.78902153033,174.310550183,0.996306398794,16.0716844049,14.2677178706,11.7727162025,12.3713191561,11.6070711468,14.3065005714,14.8633530022,11.4679186,11.4256612963,11.5753687999,15.5381099063,13.925974475,14.431736344,13.6021743181,-159.247798996
5773,16.0583374777,14.265825552,11.7693802281,12.3767931347,11.6094490602,14.303457729,4694.85150118,14.855636946,11.4788363025,11.4442289088,11.5935164337,10.1345696479,15.5255847011,13.9283962627,-0.99448943004,4.78276240636,0.5115036278,14.4267026741,0.481124231223,13.6090965688,10.1345696479,-1.6419013802,180.193966625,0.988445709574,16.0583374777,14.265825552,11.7693802281,12.3767931347,11.6094490602,14.303457729,14.855636946,11.4788363025,11.4442289088,11.5935164337,15.5255847011,13.9283962627,14.4267026741,13.6090965688,-159.500500665
5774,16.0694808363,14.2663936006,11.7528850065,12.3682891871,11.5939380263,14.3042463603,4684.95141902,14.8595880488,11.4660301099,11.4348630722,11.5841891713,10.0722567615,15.5333977099,13.9272259217,-0.994100598081,4.78203023149,0.515745254844,14.4270602437,0.483522378395,13.60640482,10.0722567615,-1.56619372963,179.80344232,0.993532551747,16.0694808363,14.2663936006,11.7528850065,12.3682891871,11.5939380263,14.3042463603,14.8595880488,11.4660301099,11.4348630722,11.5841891713,15.5333977099,13.9272259217,14.4270602437,13.60640482,-159.255634958
5775,16.0597928634,14.2658142125,11.7633457004,12.3753265976,11.6052212102,14.3040459667,4701.20836248,14.8564579229,11.4777412501,11.446152314,11.5974185267,10.1168396927,15.526235256,13.9296407105,-0.983061221623,4.77669700404,0.514814219734,14.4269801308,0.486061070705,13.6104187206,10.1168396927,-1.57508843189,182.195977611,0.996078971573,16.0597928634,14.2658142125,11.7633457004,12.3753265976,11.6052212102,14.3040459667,14.8564579229,11.4777412501,11.446152314,11.5974185267,15.526235256,13.9296407105,14.4269801308,13.6104187206,-159.186505114
5776,16.061052227,14.265408662,11.7687452234,12.3749501257,11.6082812696,14.3042190005,4701.3192796,14.8577393159,11.4768950899,11.4414068139,11.5935350189,10.0267588917,15.5282216894,13.9282988415,-0.996389389946,4.79086124762,0.51605551308,14.4280597464,0.478775216585,13.6077340866,10.0267588917,-1.66834435561,179.228442331,0.999883170724,16.061052227,14.265408662,11.7687452234,12.3749501257,11.6082812696,14.3042190005,14.8577393159,11.4768950899,11.4414068139,11.5935350189,15.5282216894,13.9282988415,14.4280597464,13.6077340866,-158.746284188
5777,16.0834617358,14.2693023286,11.7584049751,12.3643411628,11.5934001695,14.3077679319,4667.43115697,14.8676440235,11.4564040119,11.4171671531,11.5657065822,10.0741856173,15.5464876069,13.9254425839,-1.02487687931,4.79811176599,0.507268648218,14.4325524732,0.470735771628,13.600313134,10.0741856173,-1.74529798618,173.433667128,0.996034094691,16.0834617358,14.2693023286,11.7584049751,12.3643411628,11.5934001695,14.3077679319,14.8676440235,11.4564040119,11.4171671531,11.5657065822,15.5464876069,13.9254425839,14.4325524732,13.600313134,-159.098254091
5778,16.0834617358,14.2693023286,11.7584049751,12.3643411628,11.5934001695,14.3077679319,4667.43115697,14.8676440235,11.4564040119,11.4171671531,11.5657065822,10.0741856173,15.5464876069,13.9254425839,-1.02487687931,4.79811176599,0.507268648218,14.4325524732,0.470735771628,13.600313134,10.0741856173,-1.74529798618,173.433667128,0.996034094691,16.0834617358,14.2693023286,11.7584049751,12.3643411628,11.5934001695,14.3077679319,14.8676440235,11.4564040119,11.4171671531,11.5657065822,15.5464876069,13.9254425839,14.4325524732,13.600313134,-159.098254091
5779,16.0688845398,14.2650466914,11.7634784495,12.3676615821,11.5996112737,14.3025797744,4673.44019234,14.8588318939,11.4635874345,11.4247612068,11.571922778,10.108733687,15.5340386729,13.9229848419,-1.01818902136,4.79334060552,0.505903914781,14.4267596203,0.472691498533,13.600499853,10.108733687,-1.72953378682,175.106262075,0.98624957293,16.0688845398,14.2650466914,11.7634784495,12.3676615821,11.5996112737,14.3025797744,14.8588318939,11.4635874345,11.4247612068,11.571922778,15.5340386729,13.9229848419,14.4267596203,13.600499853,-159.477091984
5780,16.0708470094,14.2665908025,11.7567416769,12.3680973772,11.595677237,14.3038429513,4675.2084003,14.8599822547,11.4643726556,11.4300762835,11.5769888872,10.0206634366,15.5350890004,13.9254965392,-1.00966165256,4.7921601074,0.514326240602,14.4270095802,0.477258159028,13.604041966,10.0206634366,-1.63613963659,176.92688283,0.985775239938,16.0708470094,14.2665908025,11.7567416769,12.3680973772,11.595677237,14.3038429513,14.8599822547,11.4643726556,11.4300762835,11.5769888872,15.5350890004,13.9254965392,14.4270095802,13.604041966,-159.619051554
5781,16.0554993694,14.2650170288,11.769053614,12.3779977423,11.6107077593,14.3034298082,4707.78292976,14.8547352386,11.4824334437,11.4497945005,11.6019714173,10.0131783179,15.522975458,13.92975698,-0.986029133342,4.7856370371,0.519572845038,14.4265446312,0.483302206799,13.6111013311,10.0131783179,-1.61154378915,181.591340544,0.9975258942,16.0554993694,14.2650170288,11.769053614,12.3779977423,11.6107077593,14.3034298082,14.8547352386,11.4824334437,11.4497945005,11.6019714173,15.522975458,13.92975698,14.4265446312,13.6111013311,-159.514521219
5782,16.0755813547,14.2685423688,11.7645315294,12.3687608884,11.6000168109,14.3062549982,4669.75658381,14.8636596375,11.4632246148,11.4238564232,11.570974496,10.1322535555,15.5401406236,13.9256552588,-1.02096034885,4.79343165087,0.503154979948,14.4306517738,0.471356105072,13.6022837465,10.1322535555,-1.74880269189,174.683612538,0.987664131296,16.0755813547,14.2685423688,11.7645315294,12.3687608884,11.6000168109,14.3062549982,14.8636596375,11.4632246148,11.4238564232,11.570974496,15.5401406236,13.9256552588,14.4306517738,13.6022837465,-159.053783516
5783,16.0878439665,14.2704344783,11.7537891689,12.3625990171,11.589279287,14.3090770805,4665.4706928,14.8700319522,11.4534052482,11.415388851,11.5642078647,10.0999896447,15.5500181835,13.9261847426,-1.02247173525,4.79565439775,0.507854661623,14.4337269571,0.472342035649,13.6005324156,10.0999896447,-1.70500840859,173.795444908,0.99858355373,16.0878439665,14.2704344783,11.7537891689,12.3625990171,11.589279287,14.3090770805,14.8700319522,11.4534052482,11.415388851,11.5642078647,15.5500181835,13.9261847426,14.4337269571,13.6005324156,-159.561112988
5784,16.0799965246,14.2701622076,11.7611084144,12.3679235235,11.5971224151,14.3081203735,4669.25358592,14.866397568,11.4614530493,11.4232898535,11.5710546033,10.1102983354,15.5437515592,13.9270713785,-1.01857497957,4.79209016743,0.506861876675,14.4324166848,0.473820453548,13.6032721548,10.1102983354,-1.70926907911,175.066252254,0.991191252016,16.0799965246,14.2701622076,11.7611084144,12.3679235235,11.5971224151,14.3081203735,14.866397568,11.4614530493,11.4232898535,11.5710546033,15.5437515592,13.9270713785,14.4324166848,13.6032721548,-159.418216081
5785,16.05517017,14.2633461696,11.7749661687,12.3758354489,11.612614072,14.3011261946,4693.46074913,14.8534092756,11.4778644637,11.4392178814,11.588400855,10.1319424446,15.5233964645,13.9251141103,-1.00509652135,4.78960058851,0.50864877352,14.4251928862,0.476017348345,13.6050552967,10.1319424446,-1.73695074555,177.893873451,0.987722551081,16.05517017,14.2633461696,11.7749661687,12.3758354489,11.612614072,14.3011261946,14.8534092756,11.4778644637,11.4392178814,11.588400855,15.5233964645,13.9251141103,14.4251928862,13.6050552967,-159.615502982
